dates,Close,Adj
3/13/2000,1383.62,2715.2011
3/14/2000,1359.15,2667.207
3/15/2000,1392.15,2732.0735
3/16/2000,1458.47,2862.6111
3/17/2000,1464.47,2874.3952
3/20/2000,1456.63,2859.053
3/21/2000,1493.87,2932.1471
3/22/2000,1500.64,2945.4769
3/23/2000,1527.35,2997.9091
3/24/2000,1527.46,2998.125
3/27/2000,1523.86,2991.0588
3/28/2000,1507.73,2959.4308
3/29/2000,1508.52,2961.3745
3/30/2000,1487.92,2920.9764
3/31/2000,1498.58,2941.9033
4/3/2000,1505.97,2956.4332
4/4/2000,1494.73,2934.4588
4/5/2000,1487.37,2920.2164
4/6/2000,1501.34,2948.1562
4/7/2000,1516.35,2977.6337
4/10/2000,1504.46,2954.2855
4/11/2000,1500.59,2946.822
4/12/2000,1467.17,2881.3956
4/13/2000,1440.51,2829.0408
4/14/2000,1356.56,2664.17
4/17/2000,1401.44,2752.3106
4/18/2000,1441.61,2831.3271
4/19/2000,1427.47,2803.6385
4/20/2000,1434.54,2817.5544
4/24/2000,1429.86,2808.3837
4/25/2000,1477.44,2901.8355
4/26/2000,1460.99,2869.7463
4/27/2000,1464.92,2877.7486
4/28/2000,1452.43,2853.3764
5/1/2000,1468.25,2884.4567
5/2/2000,1446.29,2841.3438
5/3/2000,1415.1,2780.3581
5/4/2000,1409.57,2769.5772
5/5/2000,1432.63,2814.9186
5/8/2000,1424.17,2798.5223
5/9/2000,1412.14,2775.024
5/10/2000,1383.05,2718.4443
5/11/2000,1407.81,2767.6472
5/12/2000,1420.96,2793.5595
5/15/2000,1452.36,2855.3593
5/16/2000,1466.04,2882.2845
5/17/2000,1447.8,2846.6933
5/18/2000,1437.21,2826.0099
5/19/2000,1406.95,2766.6116
5/22/2000,1400.72,2754.361
5/23/2000,1373.86,2701.5783
5/24/2000,1399.05,2751.2479
5/25/2000,1381.52,2716.8409
5/26/2000,1378.02,2710.1749
5/30/2000,1422.45,2797.805
5/31/2000,1420.6,2794.6938
6/1/2000,1448.81,2850.2414
6/2/2000,1477.26,2906.2138
6/5/2000,1467.63,2887.3062
6/6/2000,1457.84,2868.0787
6/7/2000,1471.36,2895.0059
6/8/2000,1461.67,2876.0076
6/9/2000,1456.95,2866.7205
6/12/2000,1446,2845.2263
6/13/2000,1469.44,2891.688
6/14/2000,1470.54,2893.9826
6/15/2000,1478.73,2910.1035
6/16/2000,1464.46,2882.3247
6/19/2000,1486,2924.7722
6/20/2000,1475.95,2905.0028
6/21/2000,1479.13,2911.2801
6/22/2000,1452.18,2858.3327
6/23/2000,1441.48,2837.2718
6/26/2000,1455.31,2864.4935
6/27/2000,1450.55,2855.1243
6/28/2000,1454.82,2863.9442
6/29/2000,1442.39,2839.4961
6/30/2000,1454.6,2863.5902
7/3/2000,1469.54,2893.3165
7/5/2000,1446.23,2847.9764
7/6/2000,1456.67,2868.8888
7/7/2000,1478.9,2912.6704
7/10/2000,1475.62,2906.2105
7/11/2000,1480.88,2916.6671
7/12/2000,1492.92,2940.5586
7/13/2000,1495.84,2946.3531
7/14/2000,1509.98,2974.2077
7/17/2000,1510.49,2975.2123
7/18/2000,1493.74,2942.2468
7/19/2000,1481.96,2919.1769
7/20/2000,1495.57,2945.9936
7/21/2000,1480.19,2915.6978
7/24/2000,1464.29,2884.5356
7/25/2000,1474.47,2904.5941
7/26/2000,1452.42,2861.1999
7/27/2000,1449.62,2855.8901
7/28/2000,1419.89,2797.4244
7/31/2000,1430.83,2818.9951
8/1/2000,1438.1,2833.3183
8/2/2000,1438.7,2834.7123
8/3/2000,1452.56,2862.2952
8/4/2000,1462.93,2883.0342
8/7/2000,1479.32,2915.3821
8/8/2000,1482.8,2922.4639
8/9/2000,1472.87,2903.1624
8/10/2000,1460.25,2878.6665
8/11/2000,1471.84,2901.6816
8/14/2000,1491.56,2940.6569
8/15/2000,1484.43,2926.6058
8/16/2000,1479.85,2917.9361
8/17/2000,1496.07,2949.9548
8/18/2000,1491.72,2941.4779
8/21/2000,1499.48,2956.7964
8/22/2000,1498.13,2954.1403
8/23/2000,1505.97,2969.8138
8/24/2000,1508.31,2974.458
8/25/2000,1506.45,2970.8187
8/28/2000,1514.09,2985.9252
8/29/2000,1509.84,2977.7646
8/30/2000,1502.59,2964.2438
8/31/2000,1517.68,2994.0509
9/1/2000,1520.77,3000.2013
9/5/2000,1507.08,2973.1946
9/6/2000,1492.25,2944.2072
9/7/2000,1502.51,2964.5248
9/8/2000,1494.5,2948.7321
9/11/2000,1489.26,2938.4302
9/12/2000,1481.99,2924.0933
9/13/2000,1484.91,2930.5053
9/14/2000,1480.87,2922.586
9/15/2000,1465.81,2892.8715
9/18/2000,1444.51,2850.8874
9/19/2000,1459.9,2881.2681
9/20/2000,1451.34,2864.4431
9/21/2000,1449.05,2859.9924
9/22/2000,1448.72,2859.3496
9/25/2000,1439.03,2840.2244
9/26/2000,1427.21,2816.9021
9/27/2000,1426.57,2816.0261
9/28/2000,1458.29,2878.6593
9/29/2000,1436.51,2835.9777
10/2/2000,1436.23,2835.4249
10/3/2000,1426.46,2816.206
10/4/2000,1434.32,2832.1159
10/5/2000,1436.28,2836.4956
10/6/2000,1408.99,2782.6035
10/9/2000,1402.03,2768.8582
10/10/2000,1387.02,2739.3374
10/11/2000,1364.59,2695.1756
10/12/2000,1329.78,2626.4837
10/13/2000,1374.17,2714.1662
10/16/2000,1374.62,2715.055
10/17/2000,1349.97,2666.368
10/18/2000,1342.13,2651.0436
10/19/2000,1388.76,2743.1767
10/20/2000,1396.93,2759.3146
10/23/2000,1395.78,2757.0546
10/24/2000,1398.13,2761.7168
10/25/2000,1364.9,2696.128
10/26/2000,1364.44,2695.2319
10/27/2000,1379.58,2725.2999
10/30/2000,1398.66,2763.2199
10/31/2000,1429.4,2823.9729
11/1/2000,1421.22,2808.0554
11/2/2000,1428.32,2822.3021
11/3/2000,1426.69,2819.1307
11/6/2000,1432.19,2830.0725
11/7/2000,1431.87,2829.5065
11/8/2000,1409.28,2785.1388
11/9/2000,1400.14,2767.5229
11/10/2000,1365.98,2700.003
11/13/2000,1351.26,2671.1745
11/14/2000,1382.95,2733.9891
11/15/2000,1389.81,2747.8998
11/16/2000,1372.32,2713.4028
11/17/2000,1367.72,2704.4199
11/20/2000,1342.62,2654.811
11/21/2000,1347.35,2664.3527
11/22/2000,1322.36,2614.9508
11/24/2000,1341.77,2653.3724
11/27/2000,1348.97,2667.6171
11/28/2000,1336.09,2642.412
11/29/2000,1341.91,2654.6476
11/30/2000,1314.95,2601.3325
12/1/2000,1315.23,2601.8865
12/4/2000,1324.97,2621.1681
12/5/2000,1376.54,2723.2211
12/6/2000,1351.46,2674.129
12/7/2000,1343.55,2658.5522
12/8/2000,1369.89,2710.6955
12/11/2000,1380.2,2731.1281
12/12/2000,1371.18,2713.2794
12/13/2000,1359.99,2691.6987
12/14/2000,1340.93,2654.0247
12/15/2000,1312.15,2597.0728
12/18/2000,1322.74,2618.0741
12/19/2000,1305.6,2584.1677
12/20/2000,1264.74,2503.433
12/21/2000,1274.86,2523.4885
12/22/2000,1305.97,2585.0684
12/26/2000,1315.19,2603.3198
12/27/2000,1328.92,2631.0858
12/28/2000,1334.22,2641.646
12/29/2000,1320.28,2614.0459
1/2/2001,1283.27,2540.7698
1/3/2001,1347.56,2668.3941
1/4/2001,1333.34,2640.3012
1/5/2001,1298.35,2571.0296
1/8/2001,1295.86,2566.633
1/9/2001,1300.8,2576.5098
1/10/2001,1313.27,2601.4295
1/11/2001,1326.82,2628.276
1/12/2001,1318.32,2611.443
1/16/2001,1326.65,2627.9438
1/17/2001,1329.47,2633.6773
1/18/2001,1347.97,2670.3542
1/19/2001,1342.54,2659.6023
1/22/2001,1342.9,2660.3154
1/23/2001,1360.4,2694.9833
1/24/2001,1364.3,2702.7462
1/25/2001,1357.51,2689.3188
1/26/2001,1354.95,2684.3742
1/29/2001,1364.17,2702.8047
1/30/2001,1373.73,2721.832
1/31/2001,1366.01,2706.789
2/1/2001,1373.47,2721.8134
2/2/2001,1349.47,2674.2608
2/5/2001,1354.31,2683.9237
2/6/2001,1352.26,2679.9934
2/7/2001,1340.89,2658.0397
2/8/2001,1332.53,2641.4953
2/9/2001,1314.76,2606.3522
2/12/2001,1330.31,2637.2165
2/13/2001,1318.8,2614.6246
2/14/2001,1315.92,2609.4016
2/15/2001,1326.61,2630.8044
2/16/2001,1301.53,2581.089
2/20/2001,1278.94,2536.3171
2/21/2001,1255.27,2489.5296
2/22/2001,1252.82,2484.7532
2/23/2001,1245.86,2470.9836
2/26/2001,1267.65,2514.331
2/27/2001,1257.94,2495.253
2/28/2001,1239.94,2459.9583
3/1/2001,1241.23,2462.5765
3/2/2001,1234.18,2448.5907
3/5/2001,1241.41,2463.3
3/6/2001,1253.8,2487.9301
3/7/2001,1261.89,2504.4674
3/8/2001,1264.74,2510.2052
3/9/2001,1233.42,2448.0551
3/12/2001,1180.16,2342.36
3/13/2001,1197.66,2377.5988
3/14/2001,1166.71,2316.1867
3/15/2001,1173.56,2329.8249
3/16/2001,1150.53,2284.1246
3/19/2001,1170.81,2324.4288
3/20/2001,1142.62,2268.5043
3/21/2001,1122.14,2227.9306
3/22/2001,1117.58,2218.9164
3/23/2001,1139.83,2263.093
3/26/2001,1152.69,2288.6261
3/27/2001,1182.17,2347.1576
3/28/2001,1153.29,2290.08
3/29/2001,1147.95,2279.5335
3/30/2001,1160.33,2304.1207
4/2/2001,1145.87,2275.4068
4/3/2001,1106.46,2197.1486
4/4/2001,1103.25,2191.1984
4/5/2001,1151.44,2286.9405
4/6/2001,1128.43,2241.7695
4/9/2001,1137.59,2259.9696
4/10/2001,1168.38,2321.4038
4/11/2001,1165.89,2316.4845
4/12/2001,1183.5,2351.4867
4/16/2001,1179.68,2343.8968
4/17/2001,1191.81,2367.9978
4/18/2001,1238.16,2460.2251
4/19/2001,1253.7,2491.129
4/20/2001,1242.98,2469.8331
4/23/2001,1224.36,2432.8347
4/24/2001,1209.47,2403.2679
4/25/2001,1228.75,2441.5955
4/26/2001,1234.52,2453.2572
4/27/2001,1253.05,2490.1644
4/30/2001,1249.46,2483.1551
5/1/2001,1266.44,2516.9136
5/2/2001,1267.43,2519.1038
5/3/2001,1248.58,2481.9384
5/4/2001,1266.61,2517.8494
5/7/2001,1263.51,2511.7507
5/8/2001,1261.2,2507.3681
5/9/2001,1255.54,2496.4194
5/10/2001,1255.18,2496.0594
5/11/2001,1245.67,2477.379
5/14/2001,1248.92,2484.0065
5/15/2001,1249.44,2485.0574
5/16/2001,1284.99,2556.158
5/17/2001,1288.49,2563.1444
5/18/2001,1291.96,2570.4415
5/21/2001,1312.83,2611.9637
5/22/2001,1309.38,2605.1103
5/23/2001,1289.05,2564.7606
5/24/2001,1293.17,2573.0186
5/25/2001,1277.89,2542.6224
5/29/2001,1267.93,2522.9576
5/30/2001,1248.08,2484.061
5/31/2001,1255.82,2499.6709
6/1/2001,1260.67,2509.3247
6/4/2001,1267.11,2522.1888
6/5/2001,1283.57,2554.9767
6/6/2001,1270.03,2528.357
6/7/2001,1276.96,2542.2141
6/8/2001,1264.96,2518.3355
6/11/2001,1254.39,2497.3061
6/12/2001,1255.85,2500.2333
6/13/2001,1241.6,2472.4348
6/14/2001,1219.87,2429.2095
6/15/2001,1214.36,2418.2445
6/18/2001,1208.43,2406.4742
6/19/2001,1212.58,2414.7581
6/20/2001,1223.14,2435.8802
6/21/2001,1237.04,2463.616
6/22/2001,1225.35,2440.3387
6/25/2001,1218.6,2426.8958
6/26/2001,1216.76,2423.2314
6/27/2001,1211.07,2412.2008
6/28/2001,1226.2,2442.361
6/29/2001,1224.42,2438.8156
7/2/2001,1236.71,2463.2988
7/3/2001,1234.45,2459.1993
7/5/2001,1219.24,2429.3691
7/6/2001,1190.59,2372.7767
7/9/2001,1198.78,2389.1377
7/10/2001,1181.52,2354.8567
7/11/2001,1180.18,2352.3496
7/12/2001,1208.14,2408.0999
7/13/2001,1215.68,2423.1469
7/16/2001,1202.45,2396.7792
7/17/2001,1214.44,2420.6783
7/18/2001,1207.71,2407.4385
7/19/2001,1215.02,2422.0175
7/20/2001,1210.85,2413.705
7/23/2001,1191.03,2374.1959
7/24/2001,1171.65,2335.5862
7/25/2001,1190.49,2373.1421
7/26/2001,1202.93,2397.9639
7/27/2001,1205.82,2403.8871
7/30/2001,1204.52,2401.3887
7/31/2001,1211.23,2414.7837
8/1/2001,1215.93,2424.4502
8/2/2001,1220.75,2434.3146
8/3/2001,1214.35,2421.8103
8/6/2001,1200.48,2394.2097
8/7/2001,1204.4,2402.1361
8/8/2001,1183.53,2360.8514
8/9/2001,1183.43,2361.1017
8/10/2001,1190.16,2374.545
8/13/2001,1191.29,2377.0435
8/14/2001,1186.73,2368.0087
8/15/2001,1178.02,2351.083
8/16/2001,1181.66,2358.4254
8/17/2001,1161.97,2319.2631
8/20/2001,1171.41,2338.1051
8/21/2001,1157.26,2309.8667
8/22/2001,1165.31,2326.1132
8/23/2001,1162.09,2319.7184
8/24/2001,1184.93,2365.3489
8/27/2001,1179.21,2353.9383
8/28/2001,1161.51,2318.6413
8/29/2001,1148.6,2293.2342
8/30/2001,1129.03,2254.4355
8/31/2001,1133.58,2263.5527
9/4/2001,1132.94,2262.2878
9/5/2001,1131.74,2260.3434
9/6/2001,1106.4,2209.8198
9/7/2001,1085.78,2168.6551
9/10/2001,1092.54,2182.1813
9/17/2001,1038.77,2075.4777
9/18/2001,1032.74,2063.4505
9/19/2001,1016.1,2030.3138
9/20/2001,984.54,1967.276
9/21/2001,965.8,1929.831
9/24/2001,1003.45,2005.0652
9/25/2001,1012.27,2022.7216
9/26/2001,1007.04,2012.9142
9/27/2001,1018.61,2036.0726
9/28/2001,1040.94,2080.7358
10/1/2001,1038.55,2075.9596
10/2/2001,1051.33,2101.5056
10/3/2001,1072.28,2143.8091
10/4/2001,1069.63,2138.5217
10/5/2001,1071.38,2142.504
10/8/2001,1062.44,2124.6261
10/9/2001,1056.75,2113.3647
10/10/2001,1080.99,2161.9363
10/11/2001,1097.43,2194.9489
10/12/2001,1091.65,2183.4019
10/15/2001,1089.98,2180.0662
10/16/2001,1097.54,2195.1915
10/17/2001,1077.09,2154.4334
10/18/2001,1068.61,2137.5237
10/19/2001,1073.48,2147.2651
10/22/2001,1089.9,2180.1098
10/23/2001,1084.78,2169.8683
10/24/2001,1085.2,2170.7336
10/25/2001,1100.09,2200.526
10/26/2001,1104.61,2209.5687
10/29/2001,1078.3,2157.099
10/30/2001,1059.79,2120.1779
10/31/2001,1059.78,2120.3815
11/1/2001,1084.1,2169.2894
11/2/2001,1087.2,2175.5351
11/5/2001,1102.84,2206.8897
11/6/2001,1118.86,2238.9612
11/7/2001,1115.8,2233.5811
11/8/2001,1118.54,2239.1831
11/9/2001,1120.31,2242.7582
11/12/2001,1118.33,2238.7944
11/13/2001,1139.09,2280.692
11/14/2001,1141.21,2285.4761
11/15/2001,1142.24,2287.5495
11/16/2001,1138.65,2280.5462
11/19/2001,1151.06,2305.4252
11/20/2001,1142.66,2288.699
11/21/2001,1137.03,2277.4873
11/23/2001,1150.34,2304.175
11/26/2001,1157.42,2318.3671
11/27/2001,1149.5,2302.5556
11/28/2001,1128.52,2260.9208
11/29/2001,1140.2,2284.5356
11/30/2001,1139.45,2283.0329
12/3/2001,1129.9,2263.9123
12/4/2001,1144.8,2293.7665
12/5/2001,1170.35,2345.7459
12/6/2001,1167.1,2339.3155
12/7/2001,1158.31,2321.6975
12/10/2001,1139.93,2284.8943
12/11/2001,1136.76,2278.5409
12/12/2001,1137.07,2279.5171
12/13/2001,1119.38,2244.1403
12/14/2001,1123.09,2251.5819
12/17/2001,1134.36,2274.2359
12/18/2001,1142.92,2291.4403
12/19/2001,1149.56,2304.8631
12/20/2001,1139.93,2285.8698
12/21/2001,1144.89,2295.8582
12/24/2001,1144.65,2295.3825
12/26/2001,1149.37,2304.8556
12/27/2001,1157.13,2321.1141
12/28/2001,1161.02,2328.9879
12/31/2001,1148.08,2303.0372
1/2/2002,1154.67,2316.5843
1/3/2002,1165.27,2337.8849
1/4/2002,1172.51,2352.4045
1/7/2002,1164.89,2337.1292
1/8/2002,1160.71,2329.3463
1/9/2002,1155.14,2318.2786
1/10/2002,1156.55,2321.1524
1/11/2002,1145.6,2299.2804
1/14/2002,1138.4,2284.8457
1/15/2002,1146.19,2300.4727
1/16/2002,1127.57,2263.2804
1/17/2002,1138.88,2286.0256
1/18/2002,1127.58,2263.3325
1/22/2002,1119.31,2246.7365
1/23/2002,1128.18,2264.5816
1/24/2002,1132.15,2272.5583
1/25/2002,1133.28,2274.8246
1/28/2002,1133.06,2274.4228
1/29/2002,1100.64,2209.5145
1/30/2002,1113.57,2235.7677
1/31/2002,1130.2,2269.4328
2/1/2002,1122.19,2253.35
2/4/2002,1094.44,2197.6316
2/5/2002,1090.02,2188.8276
2/6/2002,1083.51,2175.9833
2/7/2002,1080.17,2169.7171
2/8/2002,1096.22,2201.9828
2/11/2002,1111.93,2233.6463
2/12/2002,1107.5,2224.7477
2/13/2002,1118.51,2247.6224
2/14/2002,1116.48,2243.7161
2/15/2002,1104.18,2219.1036
2/19/2002,1083.34,2177.2398
2/20/2002,1097.98,2206.8246
2/21/2002,1080.95,2172.6351
2/22/2002,1089.84,2190.5163
2/25/2002,1109.43,2229.9131
2/26/2002,1109.38,2229.9892
2/27/2002,1109.89,2231.9067
2/28/2002,1106.73,2225.6335
3/1/2002,1131.78,2276.0421
3/4/2002,1153.84,2320.4613
3/5/2002,1146.13,2304.9647
3/6/2002,1162.77,2338.8693
3/7/2002,1157.54,2328.4324
3/8/2002,1164.31,2342.0531
3/11/2002,1168.26,2350.0302
3/12/2002,1165.58,2344.6906
3/13/2002,1154.09,2322.1663
3/14/2002,1153.04,2320.0985
3/15/2002,1166.15,2346.4938
3/18/2002,1165.55,2345.3188
3/19/2002,1170.29,2354.8623
3/20/2002,1151.85,2317.8597
3/21/2002,1153.59,2321.416
3/22/2002,1148.69,2311.5822
3/25/2002,1131.87,2277.7203
3/26/2002,1138.49,2291.3918
3/27/2002,1144.58,2303.6779
3/28/2002,1147.39,2309.3232
4/1/2002,1146.55,2307.6305
4/2/2002,1136.77,2287.9507
4/3/2002,1125.4,2265.4781
4/4/2002,1126.34,2267.4099
4/5/2002,1122.73,2260.1747
4/8/2002,1125.29,2265.8743
4/9/2002,1117.8,2250.9165
4/10/2002,1130.46,2276.5023
4/11/2002,1103.69,2222.685
4/12/2002,1111.01,2237.445
4/15/2002,1102.55,2220.4051
4/16/2002,1128.37,2272.4118
4/17/2002,1126.07,2267.9243
4/18/2002,1124.47,2264.7414
4/19/2002,1125.17,2266.1421
4/22/2002,1107.83,2231.2225
4/23/2002,1100.96,2217.384
4/24/2002,1093.14,2201.6615
4/25/2002,1091.48,2198.3364
4/26/2002,1076.32,2167.9629
4/29/2002,1065.45,2146.1804
4/30/2002,1076.92,2169.2961
5/1/2002,1086.46,2188.69
5/2/2002,1084.56,2185.1585
5/3/2002,1073.43,2162.7846
5/6/2002,1052.67,2120.9828
5/7/2002,1049.49,2114.6126
5/8/2002,1088.85,2194.2125
5/9/2002,1073.01,2162.7228
5/10/2002,1054.99,2126.4178
5/13/2002,1074.56,2166.1553
5/14/2002,1097.28,2212.0126
5/15/2002,1091.07,2200.1505
5/16/2002,1098.23,2214.662
5/17/2002,1106.59,2231.9845
5/20/2002,1091.88,2202.3025
5/21/2002,1079.88,2178.1322
5/22/2002,1086.02,2190.6461
5/23/2002,1097.08,2212.9932
5/24/2002,1083.82,2186.258
5/28/2002,1074.55,2167.5724
5/29/2002,1067.66,2153.9773
5/30/2002,1064.66,2148.1727
5/31/2002,1067.14,2153.1726
6/3/2002,1040.68,2100.0159
6/4/2002,1040.69,2100.0572
6/5/2002,1049.9,2119.4038
6/6/2002,1029.15,2077.6043
6/7/2002,1027.53,2074.3363
6/10/2002,1030.74,2080.84
6/11/2002,1013.6,2046.2617
6/12/2002,1020.26,2060.0509
6/13/2002,1009.56,2038.5071
6/14/2002,1007.27,2033.9154
6/17/2002,1036.17,2092.3141
6/18/2002,1037.14,2094.3123
6/19/2002,1019.99,2059.7955
6/20/2002,1006.29,2032.1545
6/21/2002,989.14,1997.5163
6/24/2002,992.72,2004.7626
6/25/2002,976.14,1971.2875
6/26/2002,973.53,1967.0387
6/27/2002,990.64,2001.6477
6/28/2002,989.81,1999.9848
7/1/2002,968.65,1957.2173
7/2/2002,948.09,1916.082
7/3/2002,953.99,1928.0867
7/5/2002,989.03,1998.9269
7/8/2002,976.98,1975.0906
7/9/2002,952.83,1926.4326
7/10/2002,920.47,1861.0885
7/11/2002,927.37,1875.1506
7/12/2002,921.39,1863.0537
7/15/2002,917.93,1856.0583
7/16/2002,901.05,1821.9482
7/17/2002,906.04,1832.182
7/18/2002,881.56,1782.7216
7/19/2002,847.76,1714.3701
7/22/2002,819.85,1657.9244
7/23/2002,797.7,1613.1269
7/24/2002,843.42,1705.6196
7/25/2002,838.68,1696.0524
7/26/2002,852.84,1724.6832
7/29/2002,898.96,1818.1341
7/30/2002,902.78,1825.9825
7/31/2002,911.62,1844.0829
8/1/2002,884.66,1789.8475
8/2/2002,864.24,1748.5592
8/5/2002,834.6,1688.6404
8/6/2002,859.57,1739.1623
8/7/2002,876.77,1774.2565
8/8/2002,905.46,1832.3577
8/9/2002,908.64,1839.2125
8/12/2002,903.8,1829.4637
8/13/2002,884.21,1790.0211
8/14/2002,919.62,1862.1117
8/15/2002,930.25,1883.8416
8/16/2002,928.77,1881.0644
8/19/2002,950.72,1925.5374
8/20/2002,937.43,1898.6183
8/21/2002,949.36,1922.9658
8/22/2002,962.7,1950.0337
8/23/2002,940.86,1905.8471
8/26/2002,947.95,1920.2027
8/27/2002,934.82,1893.6278
8/28/2002,917.87,1859.6038
8/29/2002,917.8,1859.6135
8/30/2002,916.07,1856.1589
9/3/2002,878.02,1779.0912
9/4/2002,893.4,1810.8818
9/5/2002,879.15,1782.0707
9/6/2002,893.92,1812.0977
9/9/2002,902.96,1830.4632
9/10/2002,909.58,1843.8881
9/11/2002,909.45,1843.9198
9/12/2002,886.91,1798.6355
9/13/2002,889.81,1804.5371
9/16/2002,891.1,1807.2157
9/17/2002,873.52,1771.5651
9/18/2002,869.46,1763.4807
9/19/2002,843.32,1710.5078
9/20/2002,845.39,1714.7121
9/23/2002,833.7,1691.0185
9/24/2002,819.29,1661.7989
9/25/2002,839.66,1703.5289
9/26/2002,854.95,1734.8844
9/27/2002,827.37,1678.9518
9/30/2002,815.28,1654.4325
10/1/2002,847.91,1720.643
10/2/2002,827.91,1680.433
10/3/2002,818.95,1662.2913
10/4/2002,800.58,1625.0039
10/7/2002,785.28,1593.9343
10/8/2002,798.55,1621.5081
10/9/2002,776.76,1577.4252
10/10/2002,803.92,1632.7465
10/11/2002,835.32,1696.5177
10/14/2002,841.44,1708.9467
10/15/2002,881.27,1789.8444
10/16/2002,860.02,1746.8522
10/17/2002,879.2,1785.8334
10/18/2002,884.39,1796.3867
10/21/2002,899.72,1827.5263
10/22/2002,890.16,1808.1114
10/23/2002,896.14,1820.2806
10/24/2002,882.5,1792.5911
10/25/2002,897.65,1823.3716
10/28/2002,890.23,1808.2902
10/29/2002,882.15,1792.0586
10/30/2002,890.71,1809.7719
10/31/2002,885.76,1800.0487
11/1/2002,900.96,1830.9404
11/4/2002,908.35,1845.9684
11/5/2002,915.39,1860.3487
11/6/2002,923.76,1877.7585
11/7/2002,902.65,1835.2477
11/8/2002,894.74,1819.298
11/11/2002,876.19,1781.5683
11/12/2002,882.95,1795.3993
11/13/2002,882.53,1795.1523
11/14/2002,904.27,1839.5994
11/15/2002,909.83,1851.075
11/18/2002,900.36,1831.8854
11/19/2002,896.74,1824.5197
11/20/2002,914.15,1860.0774
11/21/2002,933.76,1900.1013
11/22/2002,930.55,1893.5852
11/25/2002,932.88,1898.3549
11/26/2002,913.31,1858.9126
11/27/2002,938.87,1911.0906
11/29/2002,936.31,1905.999
12/2/2002,934.53,1902.376
12/3/2002,920.75,1874.3534
12/4/2002,917.57,1868.5061
12/5/2002,906.55,1846.1293
12/6/2002,912.23,1857.7673
12/9/2002,892,1816.612
12/10/2002,904.45,1842.0093
12/11/2002,904.96,1843.4304
12/12/2002,901.59,1836.6814
12/13/2002,889.48,1812.0255
12/16/2002,910.4,1854.7067
12/17/2002,902.99,1839.6475
12/18/2002,891.12,1815.6108
12/19/2002,884.25,1801.9937
12/20/2002,895.75,1825.4158
12/23/2002,897.38,1828.7537
12/24/2002,892.47,1818.7634
12/26/2002,889.66,1813.0401
12/27/2002,875.4,1784.7328
12/30/2002,879.39,1792.9306
12/31/2002,879.82,1794.0087
1/2/2003,909.03,1853.7488
1/3/2003,908.59,1852.8572
1/6/2003,929.01,1894.4983
1/7/2003,922.93,1882.1945
1/8/2003,909.93,1856.2799
1/9/2003,927.58,1892.3445
1/10/2003,927.57,1892.3269
1/13/2003,926.26,1889.7793
1/14/2003,931.66,1900.7939
1/15/2003,918.22,1873.671
1/16/2003,914.6,1866.3119
1/17/2003,901.78,1840.1687
1/21/2003,887.62,1811.2746
1/22/2003,878.36,1792.5591
1/23/2003,887.34,1810.8845
1/24/2003,861.4,1757.9651
1/27/2003,847.48,1729.5446
1/28/2003,858.54,1752.1316
1/29/2003,864.36,1764.3306
1/30/2003,844.61,1724.3803
1/31/2003,855.7,1747.0118
2/3/2003,860.32,1756.4675
2/4/2003,848.2,1731.7373
2/5/2003,843.59,1722.693
2/6/2003,838.15,1712.0846
2/7/2003,829.69,1694.8332
2/10/2003,835.97,1707.7102
2/11/2003,829.2,1693.9483
2/12/2003,818.68,1673.0647
2/13/2003,817.37,1670.6161
2/14/2003,834.89,1706.4268
2/18/2003,851.17,1739.8631
2/19/2003,845.13,1727.8355
2/20/2003,837.1,1711.5074
2/21/2003,848.17,1734.1569
2/24/2003,832.58,1702.3006
2/25/2003,838.57,1714.556
2/26/2003,827.55,1692.7387
2/27/2003,837.28,1712.8384
2/28/2003,841.15,1720.8001
3/3/2003,834.81,1707.8426
3/4/2003,821.99,1681.623
3/5/2003,829.85,1698.2554
3/6/2003,822.1,1682.5338
3/7/2003,828.89,1696.4724
3/10/2003,807.48,1652.7085
3/11/2003,800.73,1638.9149
3/12/2003,804.19,1646.675
3/13/2003,831.9,1703.4918
3/14/2003,833.27,1706.3317
3/17/2003,862.79,1766.8397
3/18/2003,866.45,1774.3857
3/19/2003,874.02,1789.9938
3/20/2003,875.67,1793.4056
3/21/2003,895.79,1834.6194
3/24/2003,864.23,1769.9992
3/25/2003,874.74,1791.5183
3/26/2003,869.95,1781.7757
3/27/2003,868.52,1779.1066
3/28/2003,863.5,1768.8663
3/31/2003,848.18,1737.4894
4/1/2003,858.48,1758.6022
4/2/2003,880.9,1804.8618
4/3/2003,876.45,1795.7695
4/4/2003,878.85,1800.7072
4/7/2003,879.93,1802.965
4/8/2003,878.29,1800.2064
4/9/2003,865.99,1775.1973
4/10/2003,871.58,1786.6493
4/11/2003,868.3,1780.0538
4/14/2003,885.23,1814.7874
4/15/2003,890.81,1826.3659
4/16/2003,879.91,1804.0582
4/17/2003,893.58,1832.0929
4/21/2003,892.01,1828.86
4/22/2003,911.37,1868.5685
4/23/2003,919.02,1884.2836
4/24/2003,911.43,1868.7346
4/25/2003,898.81,1842.8795
4/28/2003,914.84,1875.9936
4/29/2003,917.84,1882.2604
4/30/2003,916.92,1880.5677
